#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:26724577	(2016) Glutamine transporters in mammalian cells and their functions in physiology and cancer.	5	27	1.54	0.54	0.0129	9606.ENSP00000305302,9606.ENSP00000320378,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000449756	SLC6A19,SLC7A8,SLC7A7,SLC1A5,SLC38A1
PMID:26988248	(2016) Cervical Cancer Stem Cells Selectively Overexpress HPV Oncoprotein E6 that Controls Stemness and Self-Renewal through Upregulation of HES1.	4	10	1.88	0.55	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000376197,9606.ENSP00000498246	NANOG,POU5F1,TFRC,ABCG2
PMID:27331135	(2016) Disseminated disease including intra-cardiac metastasis from intermediate trophoblastic tumor of unspecified subtype, presenting in pregnancy.	4	10	1.88	0.55	0.0129	9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000368632,9606.ENSP00000449404	POU5F1,KRT19,GATA3,KRT8
PMID:27584576	(2016) Evaluation of Therapeutic Oligonucleotides for Familial Amyloid Polyneuropathy in Patient-Derived Hepatocyte-Like Cells.	5	27	1.54	0.54	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000376197,9606.ENSP00000449404	NANOG,POU5F1,ANPEP,TFRC,KRT8
PMID:25688242	(2015) Urinary extracellular vesicles as source of biomarkers in kidney diseases.	6	53	1.33	0.53	0.0129	9606.ENSP00000075120,9606.ENSP00000300060,9606.ENSP00000360269,9606.ENSP00000367817,9606.ENSP00000402152,9606.ENSP00000487363	SLC2A3,ANPEP,TACSTD2,PODXL,SLC12A3,HAVCR1
PMID:25889179	(2015) Granulosa cell-derived induced pluripotent stem cells exhibit pro-trophoblastic differentiation potential.	5	27	1.54	0.54	0.0129	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000482232	NANOG,GCM1,POU5F1,GATA2,CGA
PMID:26493500	(2015) Modelling kidney disease with CRISPR-mutant kidney organoids derived from human pluripotent epiblast spheroids.	5	27	1.54	0.54	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000367817,9606.ENSP00000487363,9606.ENSP00000496870	NANOG,POU5F1,PODXL,HAVCR1,LRP2
PMID:25157701	(2014) Peptides used in the delivery of small noncoding RNA.	5	27	1.54	0.54	0.0129	9606.ENSP00000265162,9606.ENSP00000300093,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000392028	ENPEP,PLK1,TFRC,SPP1,CHD7
PMID:24042128	(2013) Predicting distinct organization of transcription factor binding sites on the promoter regions: a new genome-based approach to expand human embryonic stem cell regulatory network.	4	10	1.88	0.55	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000296145	NANOG,POU5F1,TERF1,TDGF1
PMID:24147039	(2013) PhysioSpace: relating gene expression experiments from heterogeneous sources using shared physiological processes.	4	10	1.88	0.55	0.0129	9606.ENSP00000259803,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000449404	GCM1,GATA2,GATA3,KRT8
PMID:22701492	(2012) Amniotic fluid and amniotic membrane stem cells: marker discovery.	9	180	0.97	0.49	0.0129	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000300093,9606.ENSP00000355124,9606.ENSP00000428924,9606.ENSP00000449404	FGF4,NANOG,APOE,POU5F1,ANPEP,PLK1,KRT19,LYN,KRT8
PMID:22864984	(2012) Study of transforming growth factor alpha for the maintenance of human embryonic stem cells.	5	27	1.54	0.54	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000311997,9606.ENSP00000449404	NANOG,POU5F1,NID1,NEFH,KRT8
PMID:17169214	(2006) Derivation and characterization of three new Spanish human embryonic stem cell lines (VAL -3 -4 -5) on human feeder and in serum-free conditions.	4	10	1.88	0.55	0.0129	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000311997	NANOG,POU5F1,TDGF1,NEFH
PMID:36798299	(2023) Retrospective identification of intrinsic factors that mark pluripotency potential in rare somatic cells.	6	54	1.32	0.53	0.0133	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000355124,9606.ENSP00000367817	NANOG,POU5F1,FTH1,TERF1,KRT19,PODXL
PMID:36815377	(2023) Multifaceted role of ferroptosis in cardiovascular disease.	6	54	1.32	0.53	0.0133	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000316905,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,APOE,FTH1,SFXN1,TFRC,GCH1
PMID:35760790	(2022) G1S restriction point coordinates phasic gene expression and cell differentiation.	6	54	1.32	0.53	0.0133	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000300093,9606.ENSP00000348838,9606.ENSP00000364976	NANOG,GCM1,POU5F1,PLK1,UBE2C,CKS2
PMID:30700715	(2019) Pluripotency and X chromosome dynamics revealed in pig pre-gastrulating embryos by single cell analysis.	7	89	1.17	0.51	0.0134	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000346550,9606.ENSP00000368632,9606.ENSP00000435233,9606.ENSP00000442788	NANOG,POU5F1,GATA2,ANXA6,GATA3,TEAD1,TET2
PMID:37658178	(2024) Comparison of Four Protocols for In Vitro Differentiation of Human Embryonic Stem Cells into Trophoblast Lineages by BMP4 and Dual Inhibition of ActivinNodal and FGF2 Signaling.	5	28	1.53	0.53	0.0138	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,GCM1,POU5F1,GATA2,GATA3
PMID:27560173	(2016) Generation of kidney organoids from human pluripotent stem cells.	5	28	1.53	0.53	0.0138	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000449404,9606.ENSP00000496870	NANOG,POU5F1,GATA3,KRT8,LRP2
PMID:24971892	(2014) A computational approach to estimate interorgan metabolic transport in a mammal.	5	28	1.53	0.53	0.0138	9606.ENSP00000004531,9606.ENSP00000075120,9606.ENSP00000305302,9606.ENSP00000320378,9606.ENSP00000380666	SLC7A2,SLC2A3,SLC6A19,SLC7A8,SLC7A7
PMID:22897927	(2012) The role of Transposable Elements in shaping the combinatorial interaction of Transcription Factors.	5	28	1.53	0.53	0.0138	9606.ENSP00000178638,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000346550,9606.ENSP00000368632	CA12,NANOG,POU5F1,ANXA6,GATA3
PMID:37795022	(2023) Ferroptosis as a promising therapeutic strategy for melanoma.	6	55	1.31	0.52	0.0143	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000356591,9606.ENSP00000376197,9606.ENSP00000444408,9606.ENSP00000484644	HMOX1,FTH1,SOAT1,TFRC,SLC1A5,CHAC1
PMID:36222666	(2022) The centrosomal protein 83 (CEP83) regulates human pluripotent stem cell differentiation toward the kidney lineage.	6	55	1.31	0.52	0.0143	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000496870	NANOG,POU5F1,GATA2,PODXL,GATA3,LRP2
PMID:34204173	(2021) Urine-Derived Epithelial Cells as Models for Genetic Kidney Diseases.	6	55	1.31	0.52	0.0143	9606.ENSP00000297991,9606.ENSP00000300060,9606.ENSP00000367817,9606.ENSP00000368632,9606.ENSP00000496870,9606.ENSP00000498246	AQP3,ANPEP,PODXL,GATA3,LRP2,ABCG2
PMID:36768660	(2023) Glutamine Metabolism in Cancer Stem Cells: A Complex Liaison in the Tumor Microenvironment.	6	56	1.3	0.51	0.0156	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000444408,9606.ENSP00000449756,9606.ENSP00000498246	NANOG,POU5F1,ANPEP,SLC1A5,SLC38A1,ABCG2
PMID:37295962	(2023) Lineage segregation in human pre-implantation embryos is specified by YAP1 and TEAD1.	4	11	1.83	0.53	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000368632,9606.ENSP00000435233	FGF4,NANOG,GATA3,TEAD1
PMID:37426416	(2023) Functionalized nanoparticles crossing the brain-blood barrier to target glioma cells.	5	29	1.51	0.52	0.0156	9606.ENSP00000075120,9606.ENSP00000252486,9606.ENSP00000376197,9606.ENSP00000496870,9606.ENSP00000498246	SLC2A3,APOE,TFRC,LRP2,ABCG2
PMID:38058706	(2023) CD98hc as a marker of radiotherapy-resistant cancer stem cells in head and neck squamous cell carcinoma.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	FGF4,HMOX1,NANOG,POU5F1,ABCG2
PMID:38117886	(2023) Haploid-genetic screening of trophectoderm specification identifies Dyrk1a as a repressor of totipotent-like status.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,GATA3
PMID:33011339	(2021) SATB1 promotion of trophoblast stem cell renewal through regulation of threonine dehydrogenase.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000268053,9606.ENSP00000368632	FGF4,NANOG,POU5F1,CYP11A1,GATA3
PMID:33959661	(2021) Transcriptome Analysis Reveals the Genes Involved in Growth and Metabolism in Muscovy Ducks.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000265162,9606.ENSP00000300060,9606.ENSP00000305302,9606.ENSP00000449756	FGF4,ENPEP,ANPEP,SLC6A19,SLC38A1
PMID:31175825	(2019) Learning common and specific patterns from data of multiple interrelated biological scenarios with matrix factorization.	6	56	1.3	0.51	0.0156	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300093,9606.ENSP00000345681,9606.ENSP00000360269,9606.ENSP00000368632	NANOG,POU5F1,PLK1,GATA2,TACSTD2,GATA3
PMID:31284704	(2019) Differentiation Potential and Tumorigenic Risk of Rat Bone Marrow Stem Cells Are Affected By Long-Term In Vitro Expansion	5	29	1.51	0.52	0.0156	9606.ENSP00000259915,9606.ENSP00000276914,9606.ENSP00000311997,9606.ENSP00000355124,9606.ENSP00000378517	POU5F1,PLIN2,NEFH,KRT19,SPP1
PMID:29695788	(2018) TFAP2C regulates transcription in human naive pluripotency by opening enhancers.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	FGF4,NANOG,POU5F1,GATA2,GATA3
PMID:30333505	(2018) 3D-cultured human placenta-derived mesenchymal stem cell spheroids enhance ovary function by inducing folliculogenesis.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000376197	FGF4,NANOG,POU5F1,ANPEP,TFRC
PMID:27965054	(2017) ARID3A is required for mammalian placenta development.	5	29	1.51	0.52	0.0156	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000451040	NANOG,GCM1,POU5F1,GATA3,PGF
PMID:28630707	(2017) Evidence of endometrial amino acid metabolism and transport modulation by peri-ovulatory endocrine profiles driving uterine receptivity.	5	29	1.51	0.52	0.0156	9606.ENSP00000004531,9606.ENSP00000320378,9606.ENSP00000380666,9606.ENSP00000444408,9606.ENSP00000449756	SLC7A2,SLC7A8,SLC7A7,SLC1A5,SLC38A1
PMID:29085221	(2017) Road to stemness in hepatocellular carcinoma.	7	92	1.15	0.5	0.0156	9606.ENSP00000244537,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000378517,9606.ENSP00000449404,9606.ENSP00000498246	H4C6,POU5F1,ANPEP,KRT19,SPP1,KRT8,ABCG2
PMID:26109048	(2015) Gata6 potently initiates reprograming of pluripotent and differentiated cells to extraembryonic endoderm stem cells.	6	56	1.3	0.51	0.0156	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000374309,9606.ENSP00000458879	FGF4,NANOG,POU5F1,GATA3,LAMA1,ZSCAN10
PMID:21555359	(2011) Nuclear-cytoplasmic incompatibility and inefficient development of pig-mouse cytoplasmic hybrid embryos.	4	11	1.83	0.53	0.0156	9606.ENSP00000075120,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632	SLC2A3,NANOG,POU5F1,GATA3
PMID:21811503	(2011) Cellular Reprogramming toward the Erythroid Lineage.	5	29	1.51	0.52	0.0156	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000376197	NANOG,POU5F1,GATA2,GATA3,TFRC
PMID:21889203	(2011) The functional performance of microencapsulated human pancreatic islet-derived precursor cells.	4	11	1.83	0.53	0.0156	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000498246	NANOG,POU5F1,KRT19,ABCG2
PMID:21971558	(2011) Mesenchymal stem cell like (MSCl) cells generated from human embryonic stem cells support pluripotent cell growth.	4	11	1.83	0.53	0.0156	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000367817,9606.ENSP00000498246	NANOG,POU5F1,PODXL,ABCG2
PMID:18769366	(2008) Megalin contributes to the early injury of proximal tubule cells during nonselective proteinuria.	4	11	1.83	0.53	0.0156	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000402152,9606.ENSP00000496870	HMOX1,APOE,SLC12A3,LRP2
PMID:16424014	(2006) Down-regulation of stem cell genes, including those in a 200-kb gene cluster at 12p13.31, is associated with in vivo differentiation of human male germ cell tumors.	4	11	1.83	0.53	0.0156	9606.ENSP00000075120,9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000296145	SLC2A3,FGF4,NANOG,TDGF1
PMID:15236655	(2004) Trophoblast gene expression: transcription factors in the specification of early trophoblast.	5	29	1.51	0.52	0.0156	9606.ENSP00000168712,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	FGF4,GCM1,POU5F1,GATA2,GATA3
PMID:32315755	(2021) Targeting cancer epigenetics with CRISPR-dCAS9: Principles and prospects.	6	57	1.3	0.5	0.0160	9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000442788	TGFBR3,NANOG,POU5F1,TFRC,SPP1,TET2
PMID:34765653	(2021) The Role of Ferroptosis in Cardiovascular Disease and Its Therapeutic Significance.	6	57	1.3	0.5	0.0160	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000316905,9606.ENSP00000376197,9606.ENSP00000484644	HMOX1,APOE,FTH1,SFXN1,TFRC,CHAC1
PMID:35044538	(2022) Bioengineered models of Parkinsons disease using patient-derived dopaminergic neurons exhibit distinct biological profiles in a 3D microenvironment.	5	30	1.5	0.51	0.0169	9606.ENSP00000265162,9606.ENSP00000300093,9606.ENSP00000428924,9606.ENSP00000435233,9606.ENSP00000435534	ENPEP,PLK1,LYN,TEAD1,CCKBR
PMID:35313973	(2022) Thyroid hormone enhances stem cell maintenance and promotes lineage-specific differentiation in human embryonic stem cells.	5	30	1.5	0.51	0.0169	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000360269	NANOG,GCM1,POU5F1,GATA2,TACSTD2
PMID:36252216	(2022) Alternative mammalian strategies leading towards gastrulation: losing polar trophoblast (Raubers layer) or gaining an epiblast cavity.	5	30	1.5	0.51	0.0169	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000368632	FGF4,NANOG,POU5F1,TDGF1,GATA3
PMID:36330148	(2022) Protective effect of traditional Chinese medicine on non-alcoholic fatty liver disease and liver cancer by targeting ferroptosis.	5	30	1.5	0.51	0.0169	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000484644	HMOX1,APOE,FTH1,TFRC,CHAC1
PMID:36381630	(2022) Silibinin exhibits anti-tumor effects in a breast cancer stem cell model by targeting stemness and induction of differentiation and apoptosis.	5	30	1.5	0.51	0.0169	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,POU5F1,KRT19,KRT8,ABCG2
PMID:33378662	(2021) Inducible Stem-Cell-Derived Embryos Capture Mouse Morphogenetic Events In Vitro.	5	30	1.5	0.51	0.0169	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000367817	FGF4,NANOG,POU5F1,GATA2,PODXL
PMID:33979598	(2021) All models are wrong, but some are useful: Establishing standards for stem cell-based embryo models.	5	30	1.5	0.51	0.0169	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	FGF4,NANOG,POU5F1,GATA2,GATA3
PMID:32015325	(2020) Ferroptosis: past, present and future.	6	58	1.29	0.5	0.0169	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000368572,9606.ENSP00000376197,9606.ENSP00000444408	HMOX1,FTH1,TERF1,SAT1,TFRC,SLC1A5
PMID:32513715	(2020) Atypical protein kinase C iota (PKClambdaiota) ensures mammalian development by establishing the maternal-fetal exchange interface.	5	30	1.5	0.51	0.0169	9606.ENSP00000168712,9606.ENSP00000259803,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,GCM1,GATA2,GATA3,DLX3
PMID:32710275	(2020) Genes associated with survival of female bovine blastocysts produced in vivo.	6	58	1.29	0.5	0.0169	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000409544,9606.ENSP00000449404	NANOG,POU5F1,GATA2,GATA3,CLDN4,KRT8
PMID:31200769	(2019) Human predecidual stromal cells are mesenchymal stromalstem cells and have a therapeutic effect in an immune-based mouse model of recurrent spontaneous abortion.	5	30	1.5	0.51	0.0169	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000378517,9606.ENSP00000498246	NANOG,POU5F1,ANPEP,SPP1,ABCG2
PMID:31392209	(2019) High Proliferative Placenta-Derived Multipotent Cells Express Cytokeratin 7 at Low Level.	5	30	1.5	0.51	0.0169	9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000368632,9606.ENSP00000378517	GCM1,POU5F1,KRT19,GATA3,SPP1
PMID:31426913	(2019) TERRA regulate the transcriptional landscape of pluripotent cells through TRF1-dependent recruitment of PRC2.	5	30	1.5	0.51	0.0169	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000374309,9606.ENSP00000458879	NANOG,POU5F1,TERF1,LAMA1,ZSCAN10
PMID:31484291	(2019) The ZT Biopolymer: A Self-Assembling Protein Scaffold for Stem Cell Applications.	5	30	1.5	0.51	0.0169	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000264187,9606.ENSP00000378517	FGF4,NANOG,POU5F1,NID1,SPP1
PMID:29315726	(2018) Single-cell analysis reveals cancer stem cell heterogeneity in hepatocellular carcinoma.	5	30	1.5	0.51	0.0169	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000300093,9606.ENSP00000355124	NANOG,POU5F1,ANPEP,PLK1,KRT19
PMID:28930689	(2017) Integrating Enhancer Mechanisms to Establish a Hierarchical Blood Development Program.	5	30	1.5	0.51	0.0169	9606.ENSP00000212355,9606.ENSP00000282388,9606.ENSP00000345681,9606.ENSP00000376197,9606.ENSP00000442788	TGFBR3,ZFP36L2,GATA2,TFRC,TET2
PMID:27550649	(2016) Transcriptome and proteome characterization of surface ectoderm cells differentiated from human iPSCs.	6	58	1.29	0.5	0.0169	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000345681,9606.ENSP00000355124,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,GATA2,KRT19,GATA3,KRT8
PMID:26246892	(2015) GATA2(--) human ESCs undergo attenuated endothelial to hematopoietic transition and thereafter granulocyte commitment.	5	30	1.5	0.51	0.0169	9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000376197	POU5F1,ANPEP,GATA2,GATA3,TFRC
PMID:25389781	(2014) FABP7 and HMGCS2 are novel protein markers for apocrine differentiation categorizing apocrine carcinoma of the breast.	5	30	1.5	0.51	0.0169	9606.ENSP00000297258,9606.ENSP00000320378,9606.ENSP00000355124,9606.ENSP00000362817,9606.ENSP00000368632	FABP5,SLC7A8,KRT19,FABP3,GATA3
PMID:37023747	(2023) Treatment effects of soluble guanylate cyclase modulation on diabetic kidney disease at single-cell resolution.	7	95	1.14	0.48	0.0173	9606.ENSP00000212355,9606.ENSP00000252486,9606.ENSP00000259803,9606.ENSP00000368632,9606.ENSP00000378517,9606.ENSP00000402152,9606.ENSP00000487363	TGFBR3,APOE,GCM1,GATA3,SPP1,SLC12A3,HAVCR1
PMID:35964080	(2022) Three-dimensional culture models of human endometrium for studying trophoblast-endometrium interaction during implantation.	6	59	1.28	0.49	0.0180	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000378517	FGF4,NANOG,POU5F1,GATA3,TFRC,SPP1
PMID:38256104	(2024) Identification and Validation of a Prognostic Signature Derived from the Cancer Stem Cells for Oral Squamous Cell Carcinoma.	5	31	1.48	0.5	0.0183	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000360269,9606.ENSP00000436607	NANOG,POU5F1,KRT19,TACSTD2,ADM
PMID:37760862	(2023) Why Is Iron DeficiencyAnemia Linked to Alzheimers Disease and Its Comorbidities, and How Is It Prevented?	5	31	1.48	0.5	0.0183	9606.ENSP00000075120,9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197	SLC2A3,HMOX1,APOE,FTH1,TFRC
PMID:36250636	(2022) DeepST: identifying spatial domains in spatial transcriptomics by deep learning.	5	31	1.48	0.5	0.0183	9606.ENSP00000252486,9606.ENSP00000297991,9606.ENSP00000341170,9606.ENSP00000364683,9606.ENSP00000449404	APOE,AQP3,PTN,BAMBI,KRT8
PMID:36362206	(2022) Impact of Oral Mesenchymal Stem Cells Applications as a Promising Therapeutic Target in the Therapy of Periodontal Disease.	5	31	1.48	0.5	0.0183	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000376197,9606.ENSP00000378517	NANOG,POU5F1,ANPEP,TFRC,SPP1
